protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	pc.11	pc.12	pc.13	pc.14	pc.15	pc.16	pc.17	pc.18	pc.19	pc.20	pc.21	pc.22	pc.23	pc.24	pc.25	pc.26	pc.27	pc.28	pc.29	pc.30	pc.31	pc.32	pc.33	pc.34	pc.35	pc.36	pc.37	pc.38	pc.39	pc.40	
NP_001251.1	-0.017543088254962518	0.08539794540251826	-0.03397059545722755	0.0263196420223695	0.038557279099029326	-0.03457988586343168	-0.0013997396969598693	0.0202628520089102	0.04430243299661522	-0.010284760800914844	0.0086924818018879	-0.004818547170134306	-0.007182458671041517	0.011274999844691937	0.0085480361601901	0.01116616711098728	-0.0005756849005166672	0.009316754447137093	0.002790807236679538	-0.01141623230170955	-0.004515172417775647	0.005067776520089012	0.006337558256712011	0.010514068062102975	-0.013651306652093898	0.000714856210699656	0.004893530146260572	0.015429325069112867	-0.013113936026837867	0.005439850088567754	-0.0014126930052134887	-0.0069784862088470125	0.019326920597332962	-0.009500287924256275	0.007563866998861831	0.0008879538739087015	-0.012645423238197786	0.00535873685794004	0.011245167600778054	0.0051041872270883495	
NP_001252.1	-0.031007116663818356	-0.015758799866033242	-0.0158849560876719	0.026603951346960957	0.04174644297418158	-0.03538820574963223	0.008184278204046987	0.010407491151193517	0.008590898194248095	-0.008882761530600719	-0.006439322059749061	0.004863456699350202	-0.012915559835272261	-0.0024783030960014623	-0.0209196547443317	-0.011705743969777506	0.0026232823032889406	-0.006715015464841829	-0.008748181051350706	-0.016746931362484983	0.007919762442615986	-0.011037799544566608	-0.014060932503347844	-0.0062561396535418725	-0.007554760699797305	-0.003905092465840862	-0.009582300436498086	-0.003939496526436525	0.0014645621203182378	-0.003933421595741255	-0.0060066943629906375	-0.004456701116356354	0.0021230581655350238	-0.013066185361778792	-0.0005266371562362937	0.00477883118145719	0.0015673175220838023	-0.008945206119732924	0.001083374321374925	0.0018044159484495465	
NP_004187.2	-0.07643944204861731	0.053969954089065	-0.044406296154462864	0.03987051218434587	-0.009742689827913572	-0.0106358851802195	-0.020413958382536353	0.01668680198731079	0.026193130052546976	0.03018395346557	0.004532091994513435	0.010704106545555916	-0.0045165898833230715	-0.01672938574760041	-0.014810002826208394	-0.00979830283073758	0.01873542747852969	0.002251608864794856	0.018482620968248535	0.031697093684955886	-0.008510577310239093	-0.01200765738186443	0.026344344480408535	0.009534289220815171	0.008368848188745349	0.01891551002927941	-0.006360337400842013	-0.005584652776083429	-0.011218660867358836	0.02040388449524215	0.0014293803147921859	-0.00010950388555138415	-0.013120185789701607	0.01509514328004114	0.007094350486205249	-7.660067515694483e-05	0.01031679800550176	0.008403857208218178	0.005308781255837448	-0.003460847010851249	
NP_003939.1	-0.056657286777949546	0.010193989007506777	0.019227638931193364	0.03311053476265057	-0.013631917204617785	-0.008272954281555306	-0.004423913514025577	0.021864801067420912	0.003275144845465078	0.013567424662331845	-0.000889867830843522	0.028592203691421555	-0.005532037621881342	-0.004530031642376727	-0.0054491989978242865	0.005594669830625143	-0.0009696340174452987	0.005548062807725821	0.015318831351419064	0.015891417410289464	0.019803213688525566	-0.0189437623065698	0.009209845889891715	0.010542318605337685	-0.018923871484217772	0.02347653055848508	0.005272814089478399	2.7375564882514575e-05	-0.003509719215034657	0.006615397160406856	-0.011851884108066488	-0.006777661698754204	0.003180555868632078	-0.0196411191305615	-0.011265156025199374	0.0015941677520967916	0.004958846644201737	-0.016518477269761703	-0.009678741656436953	-0.0020734672628843222	
NP_001107047.1	-0.0028517474253559167	0.062346187801992935	0.013929129022566511	0.05362805591416088	-0.01686864532556771	-0.002746150928807477	-0.010044336788733229	0.012046706178932077	0.0032272231664347262	-0.00803035738814942	0.013304548552431236	-0.0010345691043528965	-0.008552358369397462	-0.010305389640351369	-0.009066177086174793	-0.004387528488897409	0.008686258893149201	-0.01085201676194107	0.008941233829757568	0.019831716660225162	-0.0038714657342464576	0.010118839018729665	0.01097884963355788	0.007142181597541797	-0.00748482130676307	-0.002136377636332539	0.01585299505640656	0.006871453625676661	-0.008806411472146492	0.0017486579440964306	-0.019931239927603737	0.0005573683691463859	0.00443178044420141	-0.02044663975797054	-0.007504819820114576	-0.005985676975117278	-0.011557836526053753	0.0004501693433097665	0.017188357681146363	0.0071168917853619085	
NP_003150.1	0.11495865356809	0.17915698897779836	-0.015067238798641986	0.03855911875837837	0.015351870626846223	-0.007962554680366366	-0.010152744443608355	-0.02670709000970289	0.01208053275942222	-0.007655623957354931	-0.012671250441724609	0.0032236972270782973	-3.5077581186357005e-05	-0.012343489552737697	0.0013355048245075225	-0.007837057368341825	0.006457827373256393	-0.0002474967056181888	0.01827356161375405	-0.0017643044576193465	-0.00104787560484914	0.0043177227682643475	-0.002907587907810409	0.0009171136907405337	-0.0002070687085703538	-0.007088892538982011	-0.004063125457303041	-0.0004364541342969648	-0.009140138781161199	0.005903985238494401	-0.0019912806133676776	0.0030336760618510776	-0.00339702865084073	0.009149197556106022	0.000755009962529999	0.0026061292440526596	0.003293863367100093	-0.001640721472711504	0.0005166255768763006	0.010615857021075654	
NP_001265.2	-0.023559259933107552	0.027146250273883583	-0.01102912470403513	-0.004883573915468597	0.032302926208735136	0.006825432791909934	0.013637018340166075	-0.008669769621087594	0.01197888567618488	0.00714027950936709	0.011798215160151953	-0.002107466929603545	-0.008334734501507858	0.015953578609280015	-0.022113339073153902	0.001892793009419892	-0.0064696335902910095	-0.005190586347040111	-0.004398681113755392	0.0012972875793364148	-0.003556731202005336	0.001593958599924886	0.004956843229370199	-0.016904589065139215	0.0037116948377463256	0.013226901547716344	-1.6238260062478848e-05	0.005239308409429762	-0.006889588321448383	0.004430680415365776	-0.0017376052114606493	0.0014114379063058034	-0.007655326189064854	-0.016475542020278178	0.012398240523819687	-0.013400883760597277	-0.01865872815569731	-0.01446881557538787	0.009857192354841152	-0.008321825306085419	
NP_001005735.1	0.04926676436105921	0.0682141471930517	0.012455240692474915	-0.029737818708373817	0.0191463292483236	-0.01019353949451205	0.014950671780212133	0.013665824399142679	-0.0014275133552412048	0.011652723961745602	0.020247587488757175	-0.0150177425066495	0.002774492040886842	-0.004655216793773933	-0.014812410505977805	-0.007487713083513828	0.0036963219472425923	-0.005240462385574152	0.020442999171064884	0.0008729234262494265	-0.003031854135298413	0.004430225756752734	-0.004106786332210131	-0.011434446513006135	-0.0026333652721156077	-0.0055770060991755886	0.01178747790923194	-0.014349012111844608	-0.006707886235971255	-0.011791389778470248	-0.007466692597973625	0.003215252853825982	-0.0001754008113206751	-0.004158590805615355	0.02409561306235346	0.002702120891987715	-0.003996099763850838	0.005775416415949216	-0.00872030085220326	-0.004123793148461419	
NP_009105.1	-0.037090125525803576	0.04750202255922659	0.05200066992899502	-0.002759497039827224	-0.022815315249898056	-0.002543553108640429	0.011470729891002252	-0.01295148956516255	-0.01339816062141647	-0.0102711288086618	0.0011333726971852697	-0.0023535961579436307	-0.004232492931457825	0.00647191248293243	-0.004133212270797598	-0.008092625998591644	-0.016973086803085007	0.004955959100975084	-0.0030392574510559843	0.0047248114260259	-0.0014237221085513154	0.015521220878724647	0.0017167801775695504	0.004734585989993415	-0.018552036085938448	-0.0062433984866240855	0.0053622376148641585	-0.007515839834687522	0.002242587343468763	0.004738015679005909	0.003867988070180529	-0.0097540983899044	0.00755990324744171	0.003215493123743253	0.008258702812211381	-0.007821079023826696	-0.00667633708446759	-0.0037115690616580555	-0.005437512014804026	-0.0075148142856794106	
AAA61480.1	-0.15354460773218132	0.15943856295044964	-0.03448855619299285	0.055029281984415715	0.01777880011588245	0.047466685407928845	-0.03828784028161209	-0.005720038925475233	-0.003732959993593481	-0.0056501162385725456	-0.014994246986435006	0.00505249042501095	0.029294747756516647	0.00884332789874214	0.0013621867878505349	0.0014448445364403963	0.006080631311498538	-0.013902008419260918	5.236497657118082e-05	-0.01707697575314216	0.006054720041009099	0.002607870272858335	0.006527959960136996	0.006317872911574125	-0.005443544712489361	0.00962110315523205	-0.002736147925915638	0.004854171796396317	0.00857623252181555	0.005391288422729352	-0.0024552467773026033	-0.007314645978991384	-0.011811197896170113	-0.01307825763037571	-0.004986947743448603	-0.008091849556102133	-0.0010889291590624535	0.0076815632972445915	7.868699810556029e-05	-0.007706155560695812	
NP_003984.2	-0.1704184167222722	0.17615608309891811	-0.05663556664822019	0.0362417372852385	0.01941690408985153	0.06481041963046401	-0.04795925059858859	0.0030548314939285474	0.006802662502864985	-0.008660711068992478	-0.023470418471978307	0.02898641305256591	0.0029999414154821234	0.02538819585981396	-0.0010794142422047668	0.00856212447167859	0.0030602670873744408	-0.006994680688991298	-0.019756994198863478	-0.019391014351141038	-0.0018925189323417053	0.01702742746046741	0.004962210191498692	-0.008267445349179045	0.0002981014615937202	0.009821746827406084	0.012138369150110517	-0.016433259518700487	-0.010339566444317317	-0.008835271639359843	-0.008703083427650977	0.005285614336999955	-0.0011154762093553332	0.005491856924650565	0.008063112630018025	0.0036784025468965887	-0.002266184611379462	0.009886099074543499	-0.00648437854944897	-0.012438553638522998	
NP_003983.2	-0.14063176278719608	0.17346552742033133	-0.05806134806692112	0.052259279889677136	0.02926284943841057	0.055380777998178955	-0.05182819871257524	-0.01711375669410308	0.013133102812041208	0.001719691112350016	-0.00748767982629311	-0.00272037194004685	0.004874321227157673	0.006378590831667566	-0.016203159045143852	-0.005431995899253789	0.013217589522542062	-0.00662600802577847	-0.009409589410090452	0.005331909636601232	-0.008351591696820483	0.018184267431262835	0.004485631989800887	-0.004803325658985023	-0.00816585859687038	-0.0034871079270617517	0.006792153197051976	-0.003795743194771438	-0.0050755495196637725	-0.016305430883008936	-0.007429544745252608	-0.006711072395098418	0.0008633268099666447	0.002474626581151787	0.007182800528987851	0.0035997475156662223	0.007766339898362433	0.007176491728964139	0.004157485978385088	-0.007872530036199712	
NP_065717.1	-0.16256393545797365	0.1624182517841492	-0.03082648336840672	0.0562099126980521	0.025463469278727353	0.049490132848490354	-0.05202930959373637	-0.0003482534581012282	-0.009264676101192184	0.0036252827005049805	-0.01798176728794031	0.009293280752915476	0.018242750672530093	0.011130843266963978	0.012007328116616343	-0.0005768815611270266	0.01087525609933949	-0.002303602422941833	-0.01245243412657163	-0.007448182547747738	0.0014824885232505342	-0.010984411632236618	-0.000763937312788924	0.008387281240116002	-0.004495366413837854	0.011039260937500909	-0.004183661467530012	-0.003103050285359174	0.009468853085523355	0.006591220983440536	-0.019307793037851656	-0.0019777354719648973	-0.0006711609667829322	-0.012228882285579883	0.0039291434785711935	-0.0023704195908108225	-0.001992541279361543	-0.001182715937967851	-0.0028759945042348715	-0.005495708905501701	
NP_005202.2	0.08364211324659454	-0.05842522277053292	-0.038703538850166024	-0.027164930470148608	0.019381707121969845	0.011989715857331383	-0.010544019909279737	0.010511026579421757	0.0040794913974352845	0.013062438641774749	-0.012243976718144903	0.00876272882502663	0.007090400517749222	-0.014388578292848082	0.0018044363219675023	-0.0034764541412512623	-0.020117802091082417	0.004523026971192312	0.001852769837128643	-0.01034874310833627	-0.0032451932143210765	0.01331651925431218	0.011466636551099509	-0.00438879821953104	0.0009446836315133295	0.00257012967648493	-0.01672280814575257	0.004559001662469155	-0.003008472108155485	-0.0017754811033619381	0.011611596008233643	0.006200331196611488	0.002073505863354956	-0.007326123591678213	-0.006539064779683058	-0.0006102318541666549	0.006849390457214914	0.0020173430061417733	0.007623012124393699	0.008528029881477897	
NP_004374.1	-0.09353389871191468	-0.08399654573576049	-0.017936275315575526	-0.004653229767484124	-0.009355666624282303	-0.009099745773058934	0.016763592426079197	-0.01164816739947096	0.002706417285303852	0.018206482225489862	-0.0069008809125216	-0.011920635611077873	0.01567555874756594	0.02731283758939444	-0.0031871073768376993	-0.007996799638036482	-0.016541629131448073	-0.0035561271861689636	0.0005129245034913348	-0.0021117977630271205	-0.006553796156810265	-0.011613018984113828	0.02027797671546673	0.0036461782554173972	-0.01979468934329708	0.004146185006833797	0.011767979157874062	-0.007287607602816613	-0.004716959459007909	0.002716329351835525	0.002795635013474805	0.004302276630303861	0.007180799967891363	-0.017462751088911523	-0.0003706866081948971	-0.005514835079196544	0.007684079873333765	0.0011239123256251685	0.024645833607068988	0.016657631766598537	
NP_001883.4	-0.06107495589576346	-0.014839306122687915	-0.07846148366772354	0.0382130123089907	-0.011341399399195732	0.018125839254936525	-0.0077416791569897316	0.012977414374931662	-0.00060687408459734	-0.006880295329205467	-2.976123454950936e-05	-0.02260986876753977	0.012515268257121995	0.01368270177631122	0.010230711625623494	0.0018444068792130856	0.0011016028212124313	0.03331943028931338	0.03366191780769026	-0.00265388239432988	-0.01282415199083075	-0.0022343311649047006	-0.014825535138678417	-0.019376535143787843	-0.012904200924614499	0.02034665881730168	-0.006445892831769939	-0.004726215574595858	0.02123729040555772	-0.009152505665113492	-0.0015182606392289387	-0.009587988497801419	0.003794962668874426	-0.004758956690743657	0.004765452840690153	-0.006762318051101409	-0.010928935170556606	-0.010877782466037239	-0.008639910771677384	0.0007732631235635877	
NP_660204.1	-0.04854274697370098	-0.0007550156059102169	-0.0698052545800206	0.03851656508916776	-0.009233578102624887	0.0180652580838511	-0.014188992941523844	0.008355231547391713	-0.0027031772722118487	-0.0006782435318564231	0.0064340786409771795	-0.028573520632931906	0.020304964656719087	0.017870495844278262	-0.0017904617293798605	-0.00512915578745081	-0.00624657068506632	0.027478231433995613	0.03427994044482329	-0.0024387662203104593	-0.016798004411966216	-0.0013658037428392045	-0.010709197261594371	-0.018003334759778854	-0.010057044778612806	0.0134220474077745	-0.0071692609423870705	-0.0041574653731457824	0.024919374085050818	-0.007309445416778278	0.0008732209672388225	-0.009303751957687569	0.006763196971558523	-0.00012739933382627304	0.005559021240935858	-0.008362806801263311	-0.0071272573600826596	-0.0072376017013425125	-0.0072775649274812865	-0.004140275046930545	
NP_620693.1	-0.03977538172800579	0.02634262797437623	-0.04145125274640663	0.048282377259359	0.0031787762209043577	0.008871667721769635	0.003534476342764524	0.02317957890746613	0.009633657278820967	-0.007950697967167264	-0.01581741834702113	-0.01590694392360427	-0.0017162308900541927	-0.0016337202519876425	0.036431365659574305	-0.0042563355401037326	-0.01978072682291874	0.013272481093128433	0.011720949296130309	0.020635341706091426	-0.00378247098202457	-0.006273086955763284	-0.008842994284047685	-0.008808404148523014	-0.005184726680357593	0.006139045872862946	0.0017435274507495119	0.0002497622713976029	0.01714074559215845	-0.015413320072634514	0.011627064532601957	0.020122670041300507	-0.0054102755639730375	0.0028329631973203167	-0.0007490190326868748	-0.0006751261809127316	0.0032470627904770365	0.0016678463726264657	0.011368315366065699	0.0057191648651831175	
NP_001885.1	-0.04122884984312579	-0.006646473941805856	-0.04069501702137625	0.047125752959006735	-0.025577855379804317	0.014836072918240207	-0.0014503406242062523	0.031342816876323475	0.003749028172233058	-0.011964316297431122	-0.01926944715665089	-0.02229789537744825	0.005291340020593851	0.0006829513390539877	0.018218854092107935	0.0001549863865196314	-0.027968555515869232	0.020628545974099646	0.015290526037875346	0.009828029215102875	-0.004858985262011906	-0.005475545421333263	-0.005923114288082958	-0.00859633991820412	0.005041382432465066	0.019482706332330214	-0.01159800161326029	-0.0002868441762446967	0.013154957918375905	-0.008266915706453359	0.00108157645876077	0.001043674980120144	-0.0006141143909428379	0.0021796514011188177	0.002803237784016034	-0.0022562036453638978	0.0052062383754724805	0.001419328948898855	0.02122118906596276	0.0033603762130817918	
NP_071331.2	-0.05903338941463525	0.04970764197022853	-0.0381176317017307	0.028902850625703518	-0.020711854963793595	0.02983442394631385	-0.01971523425862935	0.01424759762379757	-0.0076714034267263455	-0.011855947961765529	-0.00603248398961755	-0.026402488769631045	0.004797534287802791	-0.005295972655988437	0.0498470060157216	0.006562792751943449	-0.0008086192467853794	-0.0007094914577284093	0.018138686345118993	0.02581997524624754	0.006374724653941279	0.02007956687888206	-0.009292272605409628	0.010592309415191308	-0.005595507071379287	-0.005769363730886258	0.011688959535181266	-0.00970222068663058	0.014033239127655703	0.0021914215183605067	0.011826637333195444	0.009168236558894791	0.0012631844026299373	-0.003893373718763657	0.004500495461154295	0.00764033792872506	-0.014262688062049387	0.0061325734442462376	0.004990092925411212	0.0034557184528142913	
NP_001310.2	-0.06431467184565708	0.030680274572864284	-0.03567329944559622	0.02055360469429691	-0.024507491744661686	0.03313054702132536	0.003188742099161122	0.015831286167555265	0.0091993953642363	-0.018641501822693154	0.013192470863062246	-0.005118414753272913	-0.003074747382964173	-0.003947122332287179	0.038461046447495685	-0.003323626851908725	0.0059349435949596985	-0.0010397302848003825	0.017142874476898447	0.015860998336029043	0.006186454294287048	0.012919877839035525	-0.010700238000533928	0.005793496699958004	0.005932665052448264	0.0031996549554148524	0.017361078959344908	-0.0032240870326190048	0.008583089934446734	0.004222078050630428	0.0073535604679882995	0.011895263037855926	0.009007197564406514	-0.00843751512745558	0.000483377542624487	0.0005194835043038074	-0.007715382298046909	0.008806087358763183	0.00016331882802944167	0.001179603644571659	
NP_004375.2	-0.055414302703861364	0.04654652409342055	-0.030507430126819765	0.0337218336291306	-0.026291251878594414	0.03676393915239812	-0.005656160030089953	0.018834667079251577	0.007652156695477133	-0.013837996731171455	0.01633321791540569	-0.02511924031400394	-0.00916169165624752	-0.0029164990522743003	0.029777690701085713	-0.0028417200550528436	-0.009532527026533861	-0.007737370370521886	0.01392970195430002	0.01175455574867404	0.009038365817609495	0.010930601411945637	0.0007550759901763163	-0.0055160342548908675	0.007780366456860256	-0.005627047711239791	0.015005507723344306	-0.00675596919945137	0.00842619778264715	0.009240128322445038	0.0019843721376885653	0.0025593562593753294	0.002004411062896174	-0.00088223175570173	-0.0022975193082144267	0.0016165475730583819	-0.008532864373427426	0.006395930498583261	0.004001949479639779	-0.0091350292952663	
NP_001886.1	-0.06436738051569933	-0.0304251334657949	-0.03188327315935234	0.01250356511168482	-0.021111657164264427	0.0013916693784229188	-0.007174931139203252	0.06034735512628484	-0.023452531373103356	-0.015168468805796172	0.022596199455343295	-0.001122265095806978	0.008540820379173778	0.015333502407225313	0.00012314506093528485	-0.006665863383249018	0.018328228166322687	-0.02709951756107213	-0.021347511109921957	0.01997673588987143	0.008809663728821377	0.010381301917308081	0.016222926480139226	0.009652350259990053	0.003988543142150436	-0.0028079532887343352	0.002120080935867589	-0.0025947262079010188	-0.010046396249932216	-0.014804622795372197	0.003859223367982211	0.0010900224514170055	-0.009079341031704045	-0.02362649963545182	-0.012667987819206526	-0.016813941578892353	0.005753715907165435	-0.012657837865941443	-0.002677403525250854	-0.0013152962390685168	
NP_001887.1	-0.142187104371006	-0.0020743985442423364	-0.050920664583619754	0.014491873546514943	-0.01952523393928877	-0.00740203089901498	0.006736022301270385	0.041453471453340794	-0.03478519108820188	-0.01887619707726802	0.021702066422652388	-0.007519011476863785	0.01272482558884679	0.02404998536046422	-0.009657181927877378	-0.005579863996019841	0.027971817330185597	-0.023740352262015877	0.006296901911274837	0.019101832206200688	0.0026021290250016387	0.021885304373274395	0.02188692893533291	-0.00526306647559433	0.0021415578001198203	-0.007599669186889502	6.191760669512472e-05	0.00948820634286481	-0.004713099741212402	-0.012064026421573053	-0.0016673861484408571	-0.006877234300486385	0.008499376717366471	-0.014320933324132057	-0.006507346868069058	-0.017007343319326632	0.0061919699264592265	-0.012167526785498478	-0.018250620733621107	0.0026394325406958793	
NP_002369.2	-0.07596499618491616	-0.06994128383291212	0.005170363771674924	0.06644387825097213	0.0031005229699147367	0.005250379625358452	0.028103765118778296	0.0032089342943116862	0.014915572516826165	0.008079439406033881	-0.022071408151307287	-0.009305397209252914	0.0198719653648679	0.03656157054923335	0.003797482342365347	-0.005238330008594772	-0.0002763399796463249	-0.0021392078502590894	-0.0009669391323498156	-0.008652404686030544	-0.014904377761669802	-0.002483939679993183	0.010588209075571751	-0.005566090494595509	-0.004239779490111874	-0.005537365763740271	-0.002423865464266709	-0.010848387703407092	0.002385879923559443	-0.0006583215235531237	0.004516375073270659	-0.008650301530235095	-0.009889095865616373	-0.006145386388372888	-0.005186479090340018	-0.007820393937035855	-0.0011291311299451462	0.0034261873669197613	-0.0014055193193874182	-0.0017624013490119101	
NP_004929.2	0.009204617426902484	-0.048470595227847066	0.011884988689082396	0.01046537657592006	-0.0172827208716858	-0.0024686711201537827	0.0012850450743495773	-0.007081802149453288	-0.0018212106456609067	0.004729045579610648	0.0035500969868241155	-0.001424311721000169	0.013371921494969895	0.0024648657212591276	0.0008951411006325116	0.014283168480581726	0.003967518005450977	0.0005672630964799908	-0.00796311552659277	0.0030846403152539966	0.000596386039460312	0.0012564685598709861	-0.004731873080196701	-0.011955846043475056	-0.006073901750313958	-0.0023703310299304937	0.0020093092356407416	0.001147525042308146	-0.012289647563320657	-0.0018015322170939496	0.008844871757719289	0.012974182752290706	0.0035937452287486756	-0.008740688661568487	0.002067988359025981	-0.004899088618208018	0.004078499840927943	-0.003228697110315568	-0.009947778520444223	-0.0006374322609791626	
NP_055141.2	-0.11772439626947638	0.008947378966057648	0.015859941582756807	0.0027645266968942283	0.00740055963154017	-0.005668004274787605	-0.003606364372081302	-0.016639910583618373	0.006899846725168638	0.03067204372314062	0.02371907483983673	-0.033964219840173684	0.05696982787306672	-0.017659049549829938	0.0016234977261027717	-0.0013571083764439141	0.016188742029775164	0.003115711348043484	-0.0044861044801144355	-0.005671714179738044	0.013213849526160117	-0.0014657003722661826	-0.008429394137096117	0.00761870340305632	0.01802768108660611	0.006914559749542582	-0.009387764066376673	-0.01059429464102227	-0.013810385752360458	-0.01611414390562297	-0.014597019156650326	0.01305354588538749	0.006693408648996743	-0.004965098651284228	-0.010867317543704253	0.0030144992036506544	0.01541617832868848	-0.005165685594684575	-0.0036556835527641164	-0.010794296726299682	
NP_001339.1	-0.16626389307319916	-0.002102492966548457	0.04314974647618917	0.009545399205125583	0.014389916941591552	-0.0158452636851183	0.004235543449419423	0.006819426143646434	-0.002169244987021581	0.013912557638883424	0.012091771167199636	-0.014922256203847819	0.03977891111213971	-0.0027033010786479236	0.018153723400463145	-0.025853764044697074	0.02196938019911153	-0.0003683401990079197	-0.004881075732261833	-0.0028541437564168636	0.017944773926441147	-0.001366379222628585	-0.000783527411354325	0.0013365432466358154	-0.006450900860352465	-0.002806487847117346	-0.007289591374679464	0.01921846522767383	-0.0021889024090333527	0.005904779820767599	-0.0032560492473560666	0.011890124512192152	0.011152028912266547	0.006866514621329801	-0.01086301923342422	-0.006777311871683376	0.012627144412921232	-0.00175513148838137	0.0071686432294198795	-0.009125868749428844	
NP_004725.1	0.022010583499981827	0.032061775145737235	-0.010523012318553342	0.00818695811777531	0.013867059926005676	-0.007508583632680112	-0.0059148400241602	0.004128242539968783	0.003781092127825313	-2.5823935524805986e-05	-0.010049924827272315	0.011530181801470819	0.01666686917413825	-0.009944621495120069	0.004447660656386777	-0.005657895959099432	0.006283766194111182	-0.02067063536107047	-0.0081639699933954	0.016122253136055125	-0.0014310179312363338	-0.006320357867384323	-0.010606698163036658	0.0027097039916945636	-0.012096246128714487	-0.009750976897402001	0.00685720033014905	0.005150421140805841	-0.009225747651890145	0.005361978857711427	0.0012976255138763184	0.005737668731512961	0.00213944342503489	-0.005902985911196356	-0.005318492142364829	-0.010476486696451216	-0.011865908275467265	0.00073228467605886	-0.021961796484502135	0.012512647823598974	
NP_001035351.3	0.0734809891098473	0.035063157282242914	0.006351606291859427	0.00882282555503908	0.005944984729251325	-0.010314895912857726	-0.0008800085005444353	0.0029300845751789833	-0.005739467190976901	-0.02049266665777457	-0.017248764128586894	-0.0023061589115118608	0.014524177403382271	-0.009607385677970206	0.011963196375080077	0.00019564074578742836	0.011978116154879507	-0.017399474982410363	-0.004072599632065655	0.006738466747898431	-0.0033594676492202974	0.0033363793450704228	-0.00852550489699829	0.011211844705306472	-0.005957068884984244	-0.004801633150153347	0.0031035011077845853	0.003857506392159192	-0.005079809969608919	-0.008641244013959857	0.0018215654436945059	0.0081260302021746	-0.003989038044442373	0.002220401112063606	-0.0032914207448171556	0.0003103367079459192	-0.015377264487790183	0.008281325478730004	-0.012387250226044425	0.0002246635280031122	
NP_208382.1	-0.12447815725143005	0.06271133732818547	0.062181576417480566	0.06059813908693339	0.02216776400810104	0.008351735306675661	-0.003880805639438713	-0.024199314082060167	0.009034160622729548	0.006916647057954237	0.008324897401624981	-0.0031658743427192626	0.00015522584172329094	-0.005139453117043526	-0.0038669702879678665	0.00538119855285726	0.006729219050598583	-0.00019394939677899004	0.0019088847274497311	0.02291187157969939	0.0025636858065698413	0.007856923485180805	0.007971009557360721	0.0016427188402150792	-0.012810780922992895	0.009071592521080868	-0.009022134643558439	0.012804027169497323	0.008273161622091005	0.004470259413852289	0.006126557559874971	-0.006755520865546159	0.0020654564212867163	0.0046161276114862005	-0.0008316304085641958	0.0040721541507541	0.0028782724455167184	-0.0006030006471038957	0.002900573184377463	0.0053868377564804905	
NP_001945.3	0.015398205240209684	-0.12107010265280153	-0.013322501820784883	-0.008836355853238314	0.017140322613139296	0.013279689146301083	-0.009261187792762929	0.007839057621081209	0.002829603713504298	-0.014710028761038853	-0.012085719879447574	-0.00870625996117125	-0.00190024334574103	-0.012239700112478758	-0.005270267527708447	-0.0006038255255166987	-0.006568682621396478	0.005410624423402151	0.010430528264933576	0.0032797519581531896	0.007860610368877669	0.007957271681902616	-0.0026093874729142996	0.006098253774758307	-0.008891583224099631	0.006016514162100219	0.003647751478927345	0.0013887615295387974	-0.0011734584579120937	0.0001582634162509394	-0.009424006135112562	0.007594738086090475	0.007537722716234909	0.006088549063097576	-0.00048712117639052824	0.0017100348734843673	-0.004347771733189288	0.008944185924036082	0.004789870691784124	-0.002580441734137328	
CAA52777.1	0.025301340388438207	-0.04210233300284521	-0.036951535930455595	-0.061607152757258886	-0.00303981747979977	0.016907055077992166	-0.006672922549336824	-0.0009131660641090888	0.014090547733356683	-0.014033251601479807	-0.0007385253674092748	-0.008876868293716965	-0.012285823166438052	-0.012846511508279153	-0.002732053639067561	0.007384685214881056	0.00842923235293732	-0.007968581171222533	0.01072945714548213	-0.0004671201252826763	-0.00809122555114839	0.011920662902952817	-0.0017089867182192293	0.003001373467486514	0.001449274996459535	-0.011299084480681848	0.013611728276481721	0.00103662803244578	0.000741320445596216	-0.009066035102468558	-0.005523793963929144	0.008839741814933933	0.0048126312835987005	0.007139855535712265	0.005737976332398427	-0.004764226296270048	-0.002267033117967344	0.008823166223656781	0.0023336125157429307	-0.007836920742824303	
NP_006292.2	0.06000033423393051	0.012746803195816062	0.059249142563223285	0.0022864129687946194	0.012406283573291986	0.00973870924742149	-0.001393216746517233	-0.00385196709305198	0.0026976252712683987	0.009482472924616637	0.012806984889151463	-0.006758080135746812	-0.02459915391308543	0.007402980819252384	0.021662370195673103	0.006377930547718253	-0.00697862210898367	0.011234254678594801	-0.005881079971279539	-0.00941075005783728	-0.004981014259424927	0.006126625648940553	0.011232689628394667	-0.004836257024958484	0.01399821872089286	-0.022902958190231193	-0.0005169309262043936	-0.008193473703048426	0.007462485468720371	-0.004266951703471869	-0.019598130175850794	0.007848257087086705	-0.010343283859608768	-0.005671334860146454	0.003923593518498353	-0.00228784826398013	0.0033613235899200644	-0.013516573439395373	0.007165675853788242	0.004940358250767377	
