protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	pc.11	pc.12	pc.13	pc.14	pc.15	pc.16	pc.17	pc.18	pc.19	pc.20	
NP_005202.2	0.05814349594654899	-0.07864740925431248	-0.02645987394503197	-0.008185868460701061	0.014531059382873846	-0.012606349695780682	-0.03065982610566087	0.01157551337565162	0.026522578784269932	0.02600941216576906	-0.01819491185443374	0.022350170077489045	0.0063891893473773725	0.01908502308955353	-0.0281313740457734	-0.00615946187407326	-0.005294722835006143	-0.0037411881902305287	0.009335161846481503	-0.002752334319100911	
NP_004374.1	-0.07885218915143202	0.003485062119149415	0.014666217970639812	-0.030273065993958553	0.09274686501293622	0.010488416596321062	0.03192802951884271	-0.019157343536331035	-0.040600364105752317	0.0436336543780572	-0.012466730492425403	0.003695227245368958	0.011902529293694024	-0.01802291430504056	-0.008451018983731044	-0.029958893413028542	0.018147635253583396	0.013042780857534363	0.01233171527362416	-0.001652612448934539	
NP_001883.4	-0.08554950865507745	0.02320487167964002	-0.03130172109379312	-0.11980750449355089	-0.0282262836359153	0.023667958773083118	0.02052020611989047	-0.00949317596721045	-0.03522182093040463	0.01202995953030417	-0.0336106773791456	0.011934507017074646	-0.015649074694674005	-0.014832234998534014	-0.0026039680885268056	0.024219563816594875	-0.0017697032667194769	-0.013344536981689414	-0.010788160119571072	-0.0023384552564713794	
NP_660204.1	-0.08091837977910832	0.006294228807704351	-0.049932339733618186	-0.0831273265108317	-0.007383279507912274	0.0685965341499484	0.01640759859551518	-0.026198544480871343	-0.03774412123595213	0.0023732880465467576	-0.029236710211594616	0.007975917410170999	-0.012679707568916534	-0.006140004255342088	-0.008025739355247932	0.009440679115642312	0.014658326320653706	-0.006475710541528061	-0.007947818433274877	-0.01167020059877522	
NP_620693.1	-0.04718476238731705	0.020657834236935523	0.03078470139239717	-0.10095053962302732	-0.008588147435444908	0.008356696749395631	-0.044967196907526805	0.04271188105372519	-0.036241848313759734	-0.028463731400403088	-0.04239627644072174	0.018477882037458652	-0.0067549769590702444	-0.017327796014806565	0.024913583039089103	0.02994725898229069	0.014084804760520046	0.015191092316609032	-0.020117961161136764	-0.02072349018485217	
NP_001885.1	-0.05542871439335413	0.007355057407376872	0.058451170760746185	-0.08230953438189563	0.009205900809974549	0.0018086245832825486	-0.04867353885356257	0.04009672234588895	-0.045152636657586884	-0.023478044722219725	-0.035842682546945226	0.007583466756831673	-0.011214860365018658	-0.02337931591379724	0.030987190244772186	0.04477950641324989	0.006592323482216345	0.017818787795997586	-0.016543128330547063	-0.014307419401932121	
NP_071331.2	0.0008811548736747417	0.05360182615451016	-0.0037691679225027607	-0.08144318469629767	-5.98949777958165e-05	0.01289746760271885	-0.005507552504407868	0.004131812192249391	-0.013003539532538603	-0.01315800359336268	-0.03376526413504973	0.0072489784110429285	-0.025030736912529494	0.015304028577075255	0.036160268755262424	-0.006587403578015483	0.018795160492140337	0.0006066425579689497	0.011245675078590445	0.008589866298378398	
NP_001310.2	0.004693857850560988	0.05751179850574081	0.004344622888827909	-0.08167844591137378	-0.019443644930063952	-0.060961539391836905	0.004872057127195656	-0.007140500015067661	-0.00028726044041562976	0.011262142137669672	-0.004094983222199313	0.02470509112600392	-0.03771822302761714	0.022331493250164265	0.03195822099622316	-0.007010332589341687	0.013731969900392584	-0.004414559051078771	0.010733925021446886	0.004387269600107597	
NP_004375.2	-0.009173442532733538	0.10198875820532786	-0.01335615564269631	-0.06578739411693858	-0.013995757475235716	-0.01064017511018719	-0.00974901694564885	-0.00019132727225210582	0.01923800486310925	0.006961689822112236	-0.002068201458323737	0.01541159516758945	-0.03434370435430142	0.005394564119362128	0.026379237414940148	-0.002937761462621351	0.02539248030689696	-0.013972529989256405	0.007801873918638809	0.009047978843951884	
NP_001886.1	-0.11451484403602447	-0.03233182685915469	0.07592453551685106	-0.03749019478340532	-0.012958796725966934	-0.02779760586718713	-0.07960779912903337	0.0003527413560062216	0.05013313082749639	0.05063057012969078	0.016052743836443735	0.024125350497105368	0.0032796194741661947	-0.007758433097338573	0.032882159247193676	-0.002789569113398479	-0.006125782961676922	0.0013390259710050454	0.007681009504447679	-0.019484333241351088	
NP_001887.1	-0.1943716027853443	-0.006199022899042513	0.1012854130237934	-0.030203821653696113	-0.051394732569049785	-0.0051425431521092795	-0.033603920535019254	-0.011393117895389935	0.013314681021255582	0.0744291328532789	0.009926872437542048	0.007630303340394287	0.008627613600454588	-0.00026230191436344726	0.0245415098478136	-0.005955148983252823	0.0016914441010424473	-0.012995932677386423	0.0005507808711950377	-0.030707560517398716	
NP_002369.2	0.04475503424328214	0.09295559510389788	0.05588439038597158	-0.05470129558991576	0.10123541523820774	0.010852125958162036	0.05824495247194941	-0.022464613710458815	-0.03009350373353568	0.01893177534290298	0.02452120083106811	0.005246770254339564	0.006653562272734914	-0.016506190882619516	-0.013310263828735612	0.00025797592319834467	-0.004978654523225776	0.005766605790395897	0.015260345147383463	0.002088691254355983	
NP_004929.2	-0.027324275794197054	-0.0542089591603777	-0.005605068469198656	0.024246970498920745	0.022221557845768777	-0.0009394981845225605	0.0001243227171226565	0.0033218189629700473	-0.0008480723496266205	0.003684439895426159	0.03470265076901859	0.014908183734980004	-0.0037558464832119273	-0.00448969420306613	-0.0012788185843689353	0.01187152096943319	0.007810466269599137	-0.005346285851198882	0.004258253138577968	-0.013643671853129381	
NP_055141.2	-0.11268315771609008	-0.0694362859216758	-0.021264023457148888	0.044673012891746966	-0.05842371349089771	0.007613809660382603	-0.0011103852154592615	0.025752977377989136	0.0004990211007489078	-0.014764729683551619	-0.025988339973870466	0.00010696023445848917	0.012514066973475249	-0.01819275099763854	0.025777823441797895	0.014555760094705055	0.008961581855448516	0.022713562291525553	0.0038339561207485482	-0.003010658723329104	
NP_001339.1	-0.1183594717555545	0.0329051914109622	0.07634851645998025	0.051980539747032414	-0.04085246967727117	0.01365130257600399	0.06603914734134798	0.005054365652190136	0.03567598856514803	-0.021026086715420392	-0.023843133220271005	0.019955515734783595	-0.010862395239206792	-0.016882090330754704	0.005536289718180794	0.01868366883377792	0.005988652355959906	0.0212174488433062	-0.000936690743949959	-0.0006132005923916408	
NP_004725.1	0.02046742968352806	0.03643458876117948	-0.02898856511425241	-0.008821973931937978	-0.006476979176925004	-0.018598150325999704	0.01969323898947767	0.061888284903337566	0.004425555096933993	-0.000481738263931962	-0.009639848042343007	-0.017813156524738312	-0.03468849412648269	-0.025033018322068876	-0.01443986255780915	-0.011228268730552268	0.005376627923170495	0.010009752798646295	-0.006474692210531016	-0.010758369408484406	
NP_001035351.3	0.05510373247720162	0.06302045343494342	-0.02741163419082278	0.009791710849855719	-0.0017066290807376742	-0.023299859420226693	0.021453620263525208	0.06194993411172376	-0.020889058493946858	0.018348739660398055	0.015213153457717777	0.007839537944440323	-0.005328157155777256	-0.025212067276803297	-0.010431830950803281	-0.0066015803771204765	-0.0025970070663161723	-0.01027517393641722	-0.00476768457722691	0.005439156610568684	
NP_208382.1	-0.016035510723234035	0.22605997837054215	-0.003744690958261603	-0.043601777787982805	0.0633655100205095	-0.040294900377853334	0.06259397243955596	-0.0153160218967066	0.006610475082891323	-0.03917500552806423	0.023761343308732176	0.0047959528573213155	-0.01843571928596082	0.008802839515760736	-0.010690507636214633	-0.010771130374155759	-0.005382864670736477	0.0027170997365670775	0.014612881111502761	0.0073828616351315456	
NP_001945.3	0.0788529704924773	-0.03577564643890771	0.0437723843754889	-0.04546166054492418	9.625828503073111e-05	0.0123578789763157	0.051707167100825936	0.02223412446844287	0.0009437866017132384	0.0024903380622245245	0.02287909208501384	0.01334626244979842	0.008120012822231692	0.01900671825093562	-0.00491014174520868	-0.0006720274582702239	0.015136812495059868	0.002722127802926821	-0.0022862079170223887	0.004553899313943363	
CAA52777.1	0.0032738267712220533	-0.06756253169589371	-0.033966970376402214	-0.006457402047600158	-0.011551324570532186	-0.0040671548764603755	0.007747989061668447	-0.01255358954682059	-0.002028760846555562	0.02824901295666242	0.021176283442116656	-0.008724670876948403	0.015461309153165839	0.020856385444388035	-0.009058987537256917	-0.009082869117764056	-0.007843183706694163	0.012912011099632827	-0.013237647427777709	0.0022392569713680357	
NP_006292.2	0.11321750794376978	0.08069626556286975	0.00855098872841908	0.050917163301664126	-0.03256561726316662	0.008418630719489189	-0.00763102693294028	0.008537560682388265	-0.020488923097957704	-0.004158743454397293	-0.007520186224312318	0.002822254636477035	0.011179510612590484	-0.022857139879776552	0.0242766314704127	-0.011445016413031597	0.017351229831997935	-0.01729205525389905	-0.003379057919353966	0.00807462746018343	
NP_004400.4	0.05216606641370739	-0.09846779992453025	0.10034312608925963	0.039866496975881384	0.02759831423329948	0.007223083474434789	0.03923782868927166	0.022399296212449273	0.024674277028297057	0.02204346692108025	-0.016449812055403707	0.01126406688525859	0.005604819432802521	0.0023762350760146134	0.02642325456901438	-0.02038400263949694	0.030251905301544677	-0.0128886054462454	-0.01702366251361985	-0.005549663771299454	
NP_059995.2	0.08845747757254051	0.02552460245033469	0.11932992283990392	0.037230713710664186	0.021145745162314364	-0.006465210201723334	0.018728309327075175	0.009931331197124181	-0.0010890649878132642	-0.01241886262867908	-0.026419952526812184	0.013445019934566062	0.013865135878789556	0.007714109375341505	0.0023642157783669033	8.31843188277513e-05	0.01288879189039631	-0.006573465666972154	-0.008885296741616528	-0.005733836039113962	
NP_004751.1	-0.010305436765906298	-0.004779952407664128	-0.03590569121366541	0.06282967222012253	-0.063698206729422	-0.021263851770879635	0.04537599520234759	0.007660765506066699	0.01736027290636181	0.011366534480600998	-0.0009611157539389536	-0.022765843517483734	0.001664875081934217	0.02701586114244305	0.011180569283141532	-0.01829685948666195	-0.005386487757129693	0.004689105106435219	-0.010508545226720767	0.002595595448624143	
NP_004217.1	-0.0586802628188937	-0.04280768368911223	-0.09278153754072298	0.06725216080393688	-0.07501281948199463	-0.030546463838571403	0.013524016106903888	0.04386003016132149	0.03302017613726183	0.0012725413001948031	0.03673646088662158	0.00194095181187918	0.004497613661909721	0.02763758765373912	0.02549183547817797	0.016295801513713917	0.006321734918435486	0.008291105589407802	-0.001056012184177076	-0.005477466267442833	
NP_569121.1	-0.0704159190031768	0.019339044949169052	-0.005478458353817992	-0.004886168039131798	-0.003854299403086427	0.026670770017189153	-0.041820776452890326	0.006440013791006721	0.018777679575907567	0.05005919371374065	0.034601931459129584	-0.01678975394354198	-0.03510138059980959	-0.0027926750865535817	0.0027148942686483243	-0.011360927542037833	-0.0035814793316451205	0.008559879444213159	0.017208247205182783	-0.0064431661000764456	
NP_004705.1	0.0816380944275413	0.030272314548232572	0.06574435390927322	-0.008461926010989718	-0.04275986490048573	0.05458090466897931	-0.07991553348372396	0.034795698610486446	-0.006608918194796003	0.045305784738285386	0.01482016070590166	-0.016246278614016955	-0.058161252791140886	0.001851923600604259	0.02720452276997538	-0.006051957239809055	-0.014566659376688584	0.013120634490971205	-0.00686446381591585	0.006519276557358399	
NP_003574.1	-0.03519314544147461	0.0054472869926903275	0.01842206675866906	-0.056951860053071936	0.04453218663401752	0.030846041500547365	-0.010153304700845696	-0.006104578411697673	-0.024007602807427076	-0.01818259287881629	0.0056667486019186955	-0.003456048159378777	-0.00835905077056703	0.006773900699166322	-0.028222820599420245	0.0051287327039647515	0.014136160543662353	0.008327793435742912	0.01308678671715058	0.003946453129102092	
NP_005219.2	0.02208107111959273	-0.06498250822770717	-0.06834022806993476	0.030387234323783586	-0.019162646658649547	-0.009028736850269515	0.015465774183984626	0.007895645899878566	-0.03599360783028286	-0.012290011823641667	-0.0005501118060546286	0.008752322578156302	-0.012394162674573246	0.0008563443192079634	0.014627900187015033	0.02270906084991584	0.0016378209195266615	0.009913118195510311	0.002984295258113957	0.014197324304781173	
NP_055228.2	-0.04384303546062742	0.027742863484725856	0.02875318107575502	0.05248242039039804	-0.015050515416142862	0.02158272691652175	0.012222228409346387	-0.015787664723914813	-0.014401754690560865	-0.011807291153912929	-0.020221615212254806	0.006872554985323085	-0.02006469337757256	0.0368760118866182	0.0058612368632901405	0.005619843671634873	0.010262730960478774	0.00635686642205865	-0.001896248228551611	-0.0008561670205638664	
NP_005223.3	0.09272011582904911	-0.0961811137537467	0.023558599754127066	-0.014930683589232994	0.015442329536075182	-0.005516450666854231	-0.00576294621263246	0.007277402344752165	-0.015065634492959619	-0.012124424132362751	-0.023645791189630283	-0.009165244481497655	-0.020586508684857587	0.025675948593499802	0.021406333275718965	-0.002080619907336385	-0.007503844612787966	0.0042054906222376166	-0.005965500163064509	-0.005689988719656639	
NP_004422.2	0.032854019155342626	-0.10480212923632856	-0.0346842859195233	0.01259408429208341	0.05789039197105969	-0.029918345077069725	0.019556023046534234	0.001507862152527531	0.005838482379832971	0.005986184264096784	-0.013677415659593123	0.029437872683098918	-0.005765065432796433	-0.015190470055224437	-0.00013774326251994124	-0.0038747859987180947	0.0009258671633347141	0.010853481216082492	-0.011592687815892634	0.003510964225910478	
NP_005224.2	-0.016480622148202277	-0.10049772478565633	-0.08460521720160423	0.005066002238372661	0.013588719336883723	-0.0629953890641823	0.008411825870774338	0.0275858979814127	0.004563260172874999	-0.007384832687821587	-0.015580667469735358	0.007401738425991985	0.013391852127369179	-0.03169422040208519	-0.0036283350435722594	0.01721785476984745	0.006899958527662662	-0.0058284014373321405	-0.010297186967194696	0.002811127479402869	
NP_004429.1	0.018708896707043204	-0.060715616626592965	-0.06390439485265535	-0.003264064856761365	0.054613538781478954	-0.018495939998786296	0.02474657079195507	0.01589235613805663	0.004013727427014526	0.004884347464894363	-0.007034120790981954	0.022857298756946965	0.00252988056330304	-0.023103395134999514	-0.0014156291988724104	0.009262088010316626	0.008240814384856649	0.01723301571149822	-0.014649438647309956	-0.004752584436476072	
NP_872272.2	0.028442316042364676	-0.07627049719043726	-0.0406718539838787	0.0036575968956903096	0.05206268180611515	0.0017131827547858746	0.0020882517407390696	0.012464218530436477	-0.009541533264878051	-0.011791708078035376	-0.012689543889150329	0.006161331564592972	0.0018870729599873145	-0.005983417189051229	-0.004521380323593435	-0.0017743823565918198	-0.006198410168797556	-0.005082233413312184	-0.01663974712809409	-0.00871920618680222	
NP_001073917.2	0.009820262008343182	-0.0843253327814628	-0.05230945621308125	-0.055098004999249516	-0.011917929949606498	0.0177258229310293	0.010952071053695969	0.04863747219956347	-0.0003224614489750832	2.850422302873049e-05	-0.0077442234611326734	-0.006236176596430248	0.002743342925790405	-0.005916631811903311	0.014952809178653326	0.00604912330605207	-0.022264842256803634	-0.002783241904084809	-0.01197235365685933	0.010050055126212267	
NP_004431.1	0.0004937782163077924	-0.06719718517551888	-0.03699877900738735	0.0032736260012863555	0.016531296359266513	-0.02084308247045258	0.025102916028706238	0.022776956969073295	0.005100491975540794	0.014654121783774673	-0.03159968008150898	0.0012606643431877205	0.00735696319054692	-0.005694755287962132	0.0007892852485853188	0.011007756671196587	-0.00621393800525915	0.0025336043233433352	-0.006505559899562342	0.0005895105604369152	
NP_065387.1	0.08746061149193111	-0.04340908601580378	-0.0010606013042411574	-0.05307668308204625	0.040746509564232196	0.006639579642560805	0.02498334308170391	0.02728196427602932	0.021515855114242765	0.01088028167033982	0.016413827700612865	0.012472472374487283	0.000682430219150253	-0.0012830061369949023	-0.01184390410379308	0.013719870456572799	-0.002045169170180798	0.006129544847613495	-0.014454643193713606	-0.002605929384624917	
NP_004432.1	0.031600497922168916	-0.10669568948607268	-0.06715386932063963	-0.03412064233243703	0.03841176184700598	-0.04485389727796407	-0.007878298229013689	0.03467882529476699	0.03187189527177176	0.0054111532008210795	-0.02043877276681257	-0.004863718721897286	0.00022105710156220053	-0.012813055932512002	0.0022705189529366367	0.010479350861635938	0.006061049855912443	0.010716097109087002	-0.01180326361700659	0.0022706448105985857	
NP_059145.2	0.0013067111629491372	-0.1040634773170588	-0.056067991617040236	0.007642556734662643	0.02783039279418054	-0.043534385188776975	-0.0040723723852824694	0.019422603830161204	0.00883189228697152	0.011499874275200401	-0.026206817646256503	0.009700009824139476	-0.005307206121754388	0.013285847138472598	0.0007294173135582557	0.017937188429274324	0.005492435833491528	0.005144180166863391	-0.01394707835250324	-0.008500583817156432	
NP_004434.2	0.035456677025085113	-0.07713872737404127	-0.0144567261337647	-0.005267516793868196	0.05520708171925225	0.0022335799670192076	-0.026463534255718995	0.008766458132628996	0.013449408248541291	0.005822636655811163	0.009956630215066108	0.011690241879544936	-0.007034235643453589	0.01635115051814523	-0.005694537107365466	0.0015166815632689256	0.002308606119905845	0.013269543773934557	-0.02197638987285126	0.00031015254709967005	
NP_004435.3	0.0768903420506075	-0.07131605091345108	0.033903876222234924	-0.021279582855125833	0.04775209558636933	-0.007696771676504478	0.031744336486017294	0.018346882991618924	-0.0019293520076764093	0.015331112987744864	-0.014338789200083465	-0.012584861329048909	-0.0005451648217561659	-0.01256751851431574	-0.003539851791017954	-0.001395969696266237	-0.014275781765815091	8.182045527595592e-05	-0.01077588186892641	0.0006105769355935045	
NP_004436.2	0.14751386636135638	-0.09147363533506415	-0.016926419368647503	2.7717337225177198e-05	0.010641375862363817	0.037795159142376286	0.04008098510141933	0.017792346425765233	0.034197656270709476	0.001475058981661046	-0.012793289040221706	0.00013230053197206985	-0.004103235302650233	0.003762652491610361	-0.01522746642968107	0.010590893027910867	0.006797559741218638	-0.016950045104191746	0.0066359008044291935	-0.004102206822607454	
NP_001005862.1	0.09361592461901475	-0.0937436531645393	-0.0035472390998190777	0.013345912651488453	-0.018419751170731347	-0.006049618052870029	-0.006236252762261619	-0.019522860191260115	-0.01586913958215323	-0.018038846696849593	0.013544925495613187	0.020863059823227982	-0.018781020076475165	0.02257671779675094	0.010119684752724817	-0.004251064938737379	-0.00512196847066937	0.010742507739977411	-7.848876150047503e-05	-0.0033364230661145863	
NP_001973.2	0.08128455382220645	-0.05008522118980268	-0.00583474162698035	-0.004505465066203888	0.016452925686905626	-0.018569906013743656	-0.0017047812520954572	-0.010297751848151578	-0.02962620119153595	-0.011731434817173212	0.008092083149608739	-0.0038700299582999534	-0.008771158835781346	0.016767804430134103	0.018563981808893616	0.004921870737860058	-0.006608373105568705	0.003440084711059528	0.01729407217484815	0.006747633354724978	
NP_001036064.1	0.00945660310142397	-0.0522223909160397	-0.052722665896416714	0.012678486421222152	-0.03298786361289941	-0.003144831675616107	0.005189641669849139	-0.00403211326057153	-0.029035189468493663	0.01466730898798432	-0.00970561606928028	0.02420674476648745	0.003689027217221895	0.010720959089219094	0.007501757217860316	0.006235035311729952	-0.006466187148347242	0.012744428764676484	0.013474022872674936	0.023117377992725084	
NP_002737.2	-0.0479708650470095	-0.01861008673684217	0.04316564130912184	-0.017621419055654702	-0.03212592155610336	-0.05464623769376088	0.013153718790171482	-0.04790424626096508	0.017110805454285255	0.010517480435760996	-0.01263791993044207	0.010649522287393466	-0.036178941528920885	0.00611898706628269	0.02508248915918954	-0.006237326891754009	0.016385437139131032	-0.02129873403582832	0.005893445779893568	-0.0013095118175334055	
NP_620407.1	-0.1332749170715197	-0.04420135727698969	0.0756612181934918	-0.0035786149693948256	-0.04459088501055316	-0.04707472400140328	-0.041604349012034636	-0.02851045929420802	-0.02091328550667773	0.00749092063184793	-0.012187557519264227	0.015759619229851838	-0.019583297455855624	0.005559014604495355	0.024061891556489468	0.00481348195765863	-0.0065860975697184295	-0.017233771340051735	-0.02044422964915766	-0.005855712146476941	
NP_002739.1	-0.07134272193114874	-0.0068214009249659285	0.00782033054871401	0.061357398610666976	0.013106110306415798	-0.07782991658173448	-0.03546122620995292	-0.0066128392386348945	0.028472585195278555	0.0013867157183408369	0.010419077242926759	0.010721654723399112	0.017498590051839277	0.013989009508634673	0.02875906229972364	-0.006806549940890544	-0.0176451144060604	-0.01661400849902581	0.013141947895634535	-0.009124193662813791	
NP_002738.2	-0.021362740704588466	0.0295883878200827	0.09763024568011154	0.03631715688647681	0.014223771300896934	-0.04786407623160003	-0.0029098713823755406	-0.0040851993540698146	0.02788438951627015	0.018197374008866823	0.038041170741512614	0.0027236687321536097	0.01790368994130572	-0.015261140701416641	0.0037020164317002877	0.0042105229969089655	-0.03988998282085801	-0.0006843760637417289	-0.0047662781992734255	-0.021706222772963614	
NP_002740.2	0.17935101371122306	-0.020869338133234362	0.06316660220026747	0.035427519025514574	-0.030596216265667043	0.009355753283578542	-0.05073094508440297	0.03005019759208042	-0.007806790949819291	0.012213095482779835	-0.02266000568633442	0.0022123209896224715	0.01502409147776026	-0.01203493127243868	0.03660151959668816	-0.010670488015967636	-0.020787572562919313	-0.014706301029735306	-0.0038461594427786207	0.0176339564444017	
NP_620590.2	0.15170420659300765	0.07448434360418411	0.0895657529829837	-0.001470760339316737	0.015990510716193524	-0.012364999572188725	0.03460615900795579	-0.02423976351018807	-0.01796880637705345	0.008439398838065394	0.005557806893047387	-0.004272769451636423	-0.022379960969189133	-0.004433682325271464	-0.0007938976921225272	0.011444304280557569	0.013143424412753334	0.00819481167039403	0.012495007668906218	-0.011043453613794434	
NP_001424.3	0.0881588127969025	-0.040608246730712824	-0.044821435486868406	0.001927891350906035	0.0014807854495014058	0.020660592685066554	-0.0380827463124306	0.011501439255947954	0.017166073843027613	-0.015353205254341565	-0.00042005976180017126	-0.009332120000022235	0.016851075065320503	0.005715708636254455	-0.005611733853568824	-0.03530264977659034	0.005764569496054988	0.01627669090678727	0.013661123704982424	0.0076672633001880226	
NP_722560.1	-0.0018661471532628073	-0.036845840887228296	0.022449152032581247	0.0034776440401091038	-0.010715388542953204	-0.014440873727584758	0.002721893009145186	-0.02992613182905052	0.010685077532382426	-0.01578780361042224	-0.010850477926673603	0.005889807791404814	-0.02470597734193543	-0.008313094638139921	0.00010661821758710838	-0.0023186966620478617	-0.0026165930359246968	-0.012420109634998622	-0.006337548824417444	0.002033162782913727	
NP_005237.2	-0.15554045122795465	0.01495770366798337	-0.0056615634929484395	0.03887499902479146	0.030475352508307026	0.0035904292407124335	-0.03487301702848138	-0.011113813924820198	0.012776011531005799	0.003704508178548862	-0.009840555768075356	-0.0010864636774798517	0.009283791908898829	-0.019734166305508057	-0.029645173199519755	-0.003976994162406339	-0.0009874659855394503	-0.001687204929578943	-0.007177729103177406	0.022345062865295386	
NP_001996.1	-0.009879892087417172	0.0343077349186489	0.053470823279881126	0.03250067193944237	0.007121972643593264	-0.001521644208069458	0.0039374573731947235	-0.02234164095925886	0.04627594521736324	0.009926162467958303	-0.014378169055014534	-0.002939534518056473	0.0017138835529571478	0.017777316444830448	-0.03569932384556055	0.004842046440945265	0.01484642719901206	-0.0007317127735469452	0.007796738349399724	0.011600635279562522	
NP_075593.1	0.03720685948588996	-0.030227723901655425	-0.03554600420355511	-0.006341583158564174	0.02967591377495867	0.03349025510698982	-0.045056518017189344	-0.042744299918518955	0.022434191054753284	0.0009199022125869303	0.02241266141723464	0.003482486736109779	-0.006052448464363658	-0.0016139737400695368	-0.006293070230783079	-0.020875668324112574	-0.012213910220528838	-0.004180143112468284	-0.009302146025824928	0.012273416013843456	
NP_075259.4	0.043605678468307534	-0.03410349416791825	-0.04147007701630706	0.0063866353817875424	0.04310178246262768	0.0014427712518158226	-0.02954297869599263	-0.04892495440846481	0.0018101766630785282	0.016344668188789817	-0.016852051675389085	0.013467771956668788	0.007440146604602688	0.006275740188341741	-0.0011482069247036957	-0.015066882901244555	-0.01120507370505353	-0.0032368492096822962	-0.010866203252142416	0.0027225115705893283	
NP_000133.1	0.0947366303001758	-0.045980644661724475	0.023960876505561005	0.02222203917258411	0.05499818532310428	0.027998300053115772	-0.001060036474226028	0.01394139871188488	0.005149476127177721	0.01562506583496052	-0.003241204658969811	0.018458720127260242	0.00308460745078505	-0.007639250893818257	-0.01212115837516444	-0.006656260167407585	-0.022869339932904256	-0.01419082843793392	-0.019853194887936788	-0.008221940616287678	
NP_075252.2	0.1103424907145272	-0.06582601263006536	0.03520014479454758	-0.006874031961814944	0.02473038424132255	0.001002145226788782	-0.008845427938286092	0.004556829703179948	0.010118101116411355	0.005788591161588907	0.012620446740030145	0.0071278052141194705	0.006821462099205709	-0.0055998365999475	-0.017461927355638295	-0.006760857036987153	-0.004071896808297478	-0.0009977827426367726	-0.017591847671678616	0.0017836198401458936	
NP_005239.1	0.03206943469434846	-0.058009594519468334	-0.017918499695586686	-0.0465783156485666	-0.010974024068920134	-0.07142933778681533	0.05312362354331074	0.004496226154815077	0.02584427511073036	0.021465709799102922	-0.028019747981219416	0.0006722470174313271	-0.001394950674170165	0.015378975604461756	0.004227303283141394	0.0014747091581334849	0.00578469566822309	0.0016461834485439247	0.003039942340485016	0.006982329239206779	
NP_002010.2	0.029179464809555414	-0.053751678201140705	-0.07686813332948775	-0.017409301641454194	0.05706742820556304	-0.026898903125097	-0.02518301371053109	0.007393802750993461	0.007847030307744106	-0.01906600933995093	-0.024039723811160083	-0.009141071805786655	-0.010166747078509838	-0.004030343492424866	-0.019178521940599186	-0.0002064148085747227	0.0032877662193345806	-0.007634069916969268	-0.006700748741204486	0.006737942856682251	
NP_004110.2	-0.009556039393843434	-0.09266641083735598	-0.06314493537144404	0.0006008334349729018	0.00042060781290737535	-0.030900506024656053	-0.012908150721476039	0.00902405203585181	0.020025754675377344	0.0025674732204226665	-0.03345947085790093	-0.005608399318505949	0.0234113338759172	0.028784943204274747	-0.008600537516320953	0.020139996812663215	-0.02194559018001943	0.009228395280471268	0.0008949713393436294	0.003880552115778542	
NP_002011.1	0.03390982865512211	-0.015066858844549821	-0.010622531188395155	0.0014486113914293644	0.03606131240641682	0.00786855854727767	0.011413715842281664	0.021954937600459624	0.010342536611681401	0.022939216683267465	0.0131117657070707	-0.01980770336435102	0.02536500948563761	0.005549089423520981	-0.009025087253407118	-0.004938162718955606	-0.0031692458339857986	-0.002133287100945613	-0.0020878480247996725	0.004567928063424127	
NP_002022.1	-0.0643404012146384	-0.021308320775032055	0.01734381852312162	0.0035029473940196803	-0.04368283490327881	-0.05870929010316294	-0.0010942060001135835	-0.03291651229662699	-4.366385290387127e-05	0.027026368397602578	-0.03068786881222819	-0.016601608408374945	0.012733292305851495	0.009267917809638624	-0.015609113934044572	0.006641219900133501	0.0037970901228028047	0.004921434184869506	-0.00662983149642709	-0.004706721274708851	
NP_694592.1	0.04500749914066936	-0.021345841982467056	-0.02717717855404197	-0.043637048353652556	0.0082737406077557	-0.05498493674415008	0.029953074201679506	0.006308879571931866	0.01770030023936944	0.03624578868476214	-0.028587248524381013	0.007318300307827096	0.014370809759254628	0.020823707406478716	-0.019509443239814885	-0.0013467426864712778	0.0035683055055854575	0.009405475911112463	0.006099309450041516	-0.003974788192473854	
NP_005246.2	0.12235842315778994	0.05060584351975596	-0.0024057012857760106	0.017403721101270923	-0.014069229902916555	-0.01689283316499385	0.007638928980063207	0.006350450007275696	0.011114800530488097	0.012885691105571067	0.011330084656825246	-0.00709914839232464	0.02025291051639766	0.0068658254961213114	0.011954082678535517	0.012484997899770908	-0.0053543551528480405	0.0068707775913178235	0.0005215592083506025	-0.012175927026511008	
NP_001013725.2	-0.04854592751139183	0.006983800492989116	0.010503873855556333	0.03931594534429033	-0.009646335600917797	0.02755028955583981	-0.01033605790103255	-0.00811653409622521	-0.00021246944852277468	0.0017452142467111137	-0.026551032368311335	-0.018041850876870904	0.002909527199672327	0.015373264185673434	0.005411769834419601	0.009540792403357775	0.0008654143029438836	0.004075537802039027	-0.008174746788681261	-0.0019019249946353337	
